# -*- mode: csv; coding: utf-8 -*-
# Inside a word there can be at least three kind of boundaries which effect
# the processing of morphophonological rules and hyphenation.
#
# The compound boundary, marked by vertical bar | separates words in a 
# compound word form.  This is used as a hyphenation point (i.e. syllable 
# boundary), a blocker for vowel harmony rules and when counting morphological
# complexity of the word.  The compound boundaries that are required to be
# marked by hyphen by orthographical conventions may be marked by hyphen '-' 
# in here as well. Also boundaries of multiword expression are marked by a
# space here. They are treated as other word boundaries with the additional
# restriction that they are always realised as hyphen or space in final forms.
#
# There's also a weaker type of boundary marked by underscore _, which can
# be used for diachronic morphological boundaries that are not real
# compound boundaries in Finnish. These boundaries have same effect to
# morphophonological processes such as vowel harmony as word boundaries, but
# are not counted as syllable boundaries or towards word form complexity.
# The primary use of weak morpheme boundaries is for words which have
# defective vowel harmony because they are thought to be compounds, such
# as arkki_tehti (architect), dia_gnoosi (diagnosis).
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","BOUNDARIES"#,<-HEADERS
"4H-kerho","1","0","N","boundaries=4H-kerho"
"4H-kerholainen","38","0","N","boundaries=4H-kerholainen"
"4H-neuvoja","10","0","N","boundaries=4H-neuvoja"
"4H-toiminta","9","J","N","boundaries=4H-toiminta"
"aakkosjärjestys","39","0","N","boundaries=aakkos|järjestys"
"aakkoskeitto","1","C","N","boundaries=aakkos|keitto"
"aakkoskirjain","33","0","N","boundaries=aakkos|kirjain"
"aakkoslaji","5","0","N","boundaries=aakkos|laji"
"aakkosnumeerinen","38","0","A","boundaries=aakkos|numeerinen"
"aakkosruno","1","0","N","boundaries=aakkos|runo"
"Aalintie","19","0","Prop","boundaries=Aalin|tie"
"aallonharja","9","0","N","boundaries=aallon|harja"
"aallonmurtaja","10","0","N","boundaries=aallon|murtaja"
"aallonpituus","40","0","N","boundaries=aallon|pituus"
"aallonpohja","10","0","N","boundaries=aallon|pohja"
"Aallontie","19","0","Prop","boundaries=Aallon|tie"
"aaloeheimo","1","0","N","boundaries=aaloe|heimo"
"aaltoallas","41","I","N","boundaries=aalto|allas"
"aaltoalue","48","0","N","boundaries=aalto|alue"
"aaltoenergia","12","0","N","boundaries=aalto|energia"
"aaltohiukkasdualismi","5","0","N","boundaries=aaltohiukkas|dualismi"
"aaltokulma","10","0","N","boundaries=aalto|kulma"
"aaltolevy","1","0","N","boundaries=aalto|levy"
"aaltoliike","48","A","N","boundaries=aalto|liike"
"aaltoluku","1","M","N","boundaries=aalto|luku"
"aaltomekaniikka","9","A","N","boundaries=aalto|mekaniikka"
"aaltomuoto","1","F","N","boundaries=aalto|muoto"
"aaltopahvi","5","0","N","boundaries=aalto|pahvi"
"aaltopelti","5","I","N","boundaries=aalto|pelti"
"aaltopeltivaja","9","0","N","boundaries=aaltopelti|vaja"
"aaltopituus","40","0","N","boundaries=aalto|pituus"
"aaltoputki","7","0","N","boundaries=aalto|putki"
"aaltoreunainen","38","0","A","boundaries=aalto|reunainen"
"aaltorintama","10","0","N","boundaries=aalto|rintama"
"aaltosarja","9","0","N","boundaries=aalto|sarja"
"aaltosulje","48","L","N","boundaries=aalto|sulje"
"aaltosulku","1","D","N","boundaries=aalto|sulku"
"aaltosulkumerkki","5","A","N","boundaries=aalto|sulku|merkki"
"aaltoteoria","12","0","N","boundaries=aalto|teoria"
"aaltoviiva","9","0","N","boundaries=aalto|viiva"
"aaltovoimala","12","0","N","boundaries=aalto|voimala"
"aaltoyhtälö","2","0","N","boundaries=aalto|yhtälö"
"aamiaisaika","1009","D","N","boundaries=aamiais|aika"
"aamiaismajoitus","39","0","N","boundaries=aamiais|majoitus"
"aamiaisnurkka","10","A","N","boundaries=aamiais|nurkka"
"aamiaispaikka","9","A","N","boundaries=aamiais|paikka"
"aamiaispöytä","10","F","N","boundaries=aamiais|pöytä"
"aamiaisruoka","10","D","N","boundaries=aamiais|ruoka"
"aamiaistapaaminen","38","0","N","boundaries=aamiais|tapaaminen"
"aamiaistunti","5","J","N","boundaries=aamiais|tunti"
"aamuaskare","49","0","N","boundaries=aamu|askare"
"aamuasu","1","0","N","boundaries=aamu|asu"
"aamuateria","12","0","N","boundaries=aamu|ateria"
"aamuhartaus","40","0","N","boundaries=aamu|hartaus"
"aamuhämärä","10","0","N","boundaries=aamu|hämärä"
"aamujumalanpalvelus","39","0","N","boundaries=aamu|jumalan|palvelus"
"aamujuna","10","0","N","boundaries=aamu|juna"
"aamukahvi","5","0","N","boundaries=aamu|kahvi"
"aamukampa","9","H","N","boundaries=aamu|kampa"
"aamukaste","48","0","N","boundaries=aamu|kaste"
"aamukylmä","10","0","A","boundaries=aamu|kylmä"
"aamulehti","7","F","N","boundaries=aamu|lehti"
"aamulenkki","5","A","N","boundaries=aamu|lenkki"
"aamulypsy","1","0","N","boundaries=aamu|lypsy"
"aamulähetys","39","0","N","boundaries=aamu|lähetys"
"aamulämpö","1","H","N","boundaries=aamu|lämpö"
"aamunavaus","39","0","N","boundaries=aamun|avaus"
"aamunkoite","48","C","N","boundaries=aamun|koite"
"aamunkoitto","1","C","N","boundaries=aamun|koitto"
"aamunraikas","41","A","A","boundaries=aamun|raikas"
"aamunsarastus","39","0","N","boundaries=aamun|sarastus"
"aamuntorkku","1","A","N","boundaries=aamun|torkku"
"aamunvirkku","1","A","N","boundaries=aamun|virkku"
"aamupahoinvointi","5","J","N","boundaries=aamu|pahoin|vointi"
"aamupala","9","0","N","boundaries=aamu|pala"
"aamupalvelus","39","0","N","boundaries=aamu|palvelus"
"aamupesu","1","0","N","boundaries=aamu|pesu"
"aamupuku","1","M","N","boundaries=aamu|puku"
"aamupuoli","26","0","N","boundaries=aamu|puoli"
"aamupäivä","10","0","N","boundaries=aamu|päivä"
"aamurusko","1","0","N","boundaries=aamu|rusko"
"aamuruuhka","10","0","N","boundaries=aamu|ruuhka"
"aamuryyppy","1","B","N","boundaries=aamu|ryyppy"
"aamusoitto","1","C","N","boundaries=aamu|soitto"
"aamutakki","5","A","N","boundaries=aamu|takki"
"aamutohveli","6","0","N","boundaries=aamu|tohveli"
"aamutorkku","1","A","N","boundaries=aamu|torkku"
"aamutossu","1","0","N","boundaries=aamu|tossu"
"aamutuimaan","99","0","P","boundaries=aamu|tuimaan"
"aamutähti","7","F","N","boundaries=aamu|tähti"
"aamu-uninen","38","0","A","boundaries=aamu-uninen"
"aamu-unisuus","40","0","N","boundaries=aamu-unisuus"
"aamu-uutiset","38","0","N","boundaries=aamu-uutiset"
"aamuvarhainen","38","0","N","boundaries=aamu|varhainen"
"aamuvartio","3","0","N","boundaries=aamu|vartio"
"aamuvirkku","1","A","N","boundaries=aamu|virkku"
"aamuvoimistelu","2","0","N","boundaries=aamu|voimistelu"
"aamuvuoro","1","0","N","boundaries=aamu|vuoro"
"aamuyö","19","0","N","boundaries=aamu|yö"
"aapasuo","19","0","N","boundaries=aapa|suo"
"aapiskirja","9","0","N","boundaries=aapis|kirja"
"aapiskukko","1","A","N","boundaries=aapis|kukko"
"aaprottimaruna","11","0","N","boundaries=aaprotti|maruna"
"aarnialue","48","0","N","boundaries=aarni|alue"
"aarnihauta","9","F","N","boundaries=aarni|hauta"
"aarnihonka","10","G","N","boundaries=aarni|honka"
"aarnikotka","10","0","N","boundaries=aarni|kotka"
"aarniohauta","9","F","N","boundaries=aarnio|hauta"
"aarniometsä","10","0","N","boundaries=aarnio|metsä"
"aarnipuu","18","0","N","boundaries=aarni|puu"
"aarnituli","23","0","N","boundaries=aarni|tuli"
"aarnivalkea","15","0","N","boundaries=aarni|valkea"
"aarreaitta","9","C","N","boundaries=aarre|aitta"
"aarrearkku","1","A","N","boundaries=aarre|arkku"
"aarrehauta","9","F","N","boundaries=aarre|hauta"
"aarrekammio","3","0","N","boundaries=aarre|kammio"
"aarrekätkö","1","0","N","boundaries=aarre|kätkö"
"aarrelaiva","9","0","N","boundaries=aarre|laiva"
"aarrelöytö","1","F","N","boundaries=aarre|löytö"
"aarretuli","23","0","N","boundaries=aarre|tuli"
"aarrevalkea","15","0","N","boundaries=aarre|valkea"
"aarteenetsijä","12","0","N","boundaries=aarteen|etsijä"
"aarteenetsintä","9","J","N","boundaries=aarteen|etsintä"
"aasialaisamerikkalainen","38","0","N","boundaries=aasialais|amerikkalainen"
"aasinpotku","1","0","N","boundaries=aasin|potku"
"aasinsilta","9","I","N","boundaries=aasin|silta"
"aasitamma","9","0","N","boundaries=aasi|tamma"
"aataminaikainen","38","0","A","boundaries=aatamin|aikainen"
"aataminomena","11","0","N","boundaries=aatamin|omena"
"aataminpuku","1","M","N","boundaries=aatamin|puku"
"aatehistoria","12","0","N","boundaries=aate|historia"
"aatekilpailu","2","0","N","boundaries=aate|kilpailu"
"aatelisarvo","1","0","N","boundaries=aatelis|arvo"
"aatelisherra","9","0","N","boundaries=aatelis|herra"
"aateliskalenteri","6","0","N","boundaries=aatelis|kalenteri"
"aateliskartano","2","0","N","boundaries=aatelis|kartano"
"aateliskruunu","1","0","N","boundaries=aatelis|kruunu"
"aatelislinna","9","0","N","boundaries=aatelis|linna"
"aatelismies","42","0","N","boundaries=aatelis|mies"
"aatelisnainen","38","0","N","boundaries=aatelis|nainen"
"aatelisnenä","10","0","N","boundaries=aatelis|nenä"
"aatelissuku","1","M","N","boundaries=aatelis|suku"
"aatelissääty","1","F","N","boundaries=aatelis|sääty"
"aatelisvaakuna","12","0","N","boundaries=aatelis|vaakuna"
"aatemaailma","13","0","N","boundaries=aate|maa|ilma"
"aaterakennelma","10","0","N","boundaries=aate|rakennelma"
"aatesisar","32","0","N","boundaries=aate|sisar"
"aatesuunta","10","J","N","boundaries=aate|suunta"
"aatetoveri","6","0","N","boundaries=aate|toveri"
"aateveli","7","0","N","boundaries=aate|veli"
"aatevirtaus","39","0","N","boundaries=aate|virtaus"
"aatonaatto","1","C","N","boundaries=aaton|aatto"
"aattoilta","9","I","N","boundaries=aatto|ilta"
"aavameri","1024","0","N","boundaries=aava|meri"
"aavejuna","10","0","N","boundaries=aave|juna"
"aavekaupunki","5","G","N","boundaries=aave|kaupunki"
"aavekipu","1","E","N","boundaries=aave|kipu"
"aavelaiva","9","0","N","boundaries=aave|laiva"
"aavemainen","38","0","A","boundaries=aave|mainen"
"aavemaisesti","99","0","P","boundaries=aave|maisesti"
"aavikkoiguaani","5","0","N","boundaries=aavikko|iguaani"
"aavikkoilves","39","0","N","boundaries=aavikko|ilves"
"aavikkojuoksija","12","0","N","boundaries=aavikko|juoksija"
"aavikkokana","9","0","N","boundaries=aavikko|kana"
"aavikkokissa","9","0","N","boundaries=aavikko|kissa"
"aavikkomaannos","39","0","N","boundaries=aavikko|maannos"
"aavikkorotta","10","C","N","boundaries=aavikko|rotta"
"aavikkoruusu","1","0","N","boundaries=aavikko|ruusu"
"Aavikkotie","19","0","Prop","boundaries=Aavikko|tie"
"aavistuksenomainen","38","0","A","boundaries=aavistuksen|omainen"
"aavistuslähtö","1","F","N","boundaries=aavistus|lähtö"
"abdominaalisenteesi","5","0","N","boundaries=abdominaali_senteesi"
"abiogeneettinen","38","0","A","boundaries=abio_geneettinen"
"ablatiivisija","9","0","N","boundaries=ablatiivi|sija"
